temp,feel_temp,weather,gender,outer,top,bottom,inner,accessories
18,14,흐림,여,가디건,긴팔티,청바지,없음,없음
6,2,흐림,남,패딩,히트텍,기모청바지,히트텍,없음
26,21,눈,여,얇은 가디건,민소매,치마,없음,"모자, 부츠, 선글라스, 양산, 장갑"
3,6,비,남,패딩,기모후드,기모바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
-9,-9,눈,여,코트,히트텍,기모레깅스,히트텍,"목도리, 부츠, 장갑, 핫팩"
-9,-13,흐림,여,패딩,기모후드,기모치마,히트텍,"목도리, 장갑, 핫팩"
14,12,흐림,남,자켓,후드티,면바지,없음,없음
6,9,비,여,롱패딩,니트,기모바지,히트텍,"레인부츠, 우산"
26,24,맑음,여,없음,민소매,치마,없음,"모자, 선글라스, 양산"
-7,-4,흐림,여,코트,기모후드,기모바지,히트텍,"목도리, 장갑, 핫팩"
30,26,흐림,여,얇은 가디건,민소매,반바지,없음,"모자, 선글라스, 양산"
3,1,맑음,남,롱패딩,히트텍,기모청바지,히트텍,"목도리, 장갑, 핫팩"
-7,-10,맑음,여,패딩,히트텍,기모레깅스,히트텍,"목도리, 장갑, 핫팩"
20,23,비,남,가디건,후드티,청바지,없음,"레인부츠, 우산"
4,5,맑음,남,코트,히트텍,기모바지,히트텍,"목도리, 장갑, 핫팩"
-2,-6,맑음,남,코트,히트텍,기모바지,히트텍,"목도리, 장갑, 핫팩"
7,7,비,남,롱패딩,니트,기모청바지,히트텍,"레인부츠, 우산"
-6,-6,맑음,남,패딩,기모후드,기모청바지,히트텍,"목도리, 장갑, 핫팩"
33,33,눈,여,얇은 가디건,민소매,치마,없음,"모자, 부츠, 선글라스, 양산, 장갑"
14,12,비,남,자켓,후드티,슬랙스,없음,"레인부츠, 우산"
24,23,눈,남,가디건,후드티,슬랙스,얇은 이너,"부츠, 장갑"
-7,-9,비,여,패딩,히트텍,기모레깅스,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
9,5,비,여,패딩,기모후드,기모바지,히트텍,"레인부츠, 우산"
24,27,비,여,자켓,후드티,롱스커트,얇은 이너,"레인부츠, 우산"
8,11,비,여,롱패딩,히트텍,기모치마,히트텍,"레인부츠, 우산"
23,24,맑음,여,자켓,후드티,롱스커트,얇은 이너,없음
2,1,맑음,여,롱패딩,니트,기모레깅스,히트텍,"목도리, 장갑, 핫팩"
9,9,눈,여,패딩,히트텍,기모레깅스,히트텍,"부츠, 장갑"
21,18,맑음,남,가디건,후드티,슬랙스,없음,없음
10,11,비,여,후드집업,긴팔티,롱스커트,얇은 이너,"레인부츠, 우산"
4,-1,맑음,여,패딩,니트,기모바지,히트텍,"목도리, 장갑, 핫팩"
24,24,흐림,여,가디건,긴팔티,롱스커트,얇은 이너,없음
4,6,비,여,패딩,히트텍,기모치마,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
-7,-8,흐림,여,코트,니트,기모바지,히트텍,"목도리, 장갑, 핫팩"
-1,-5,비,남,코트,히트텍,기모바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
3,0,맑음,여,코트,니트,기모바지,히트텍,"목도리, 장갑, 핫팩"
16,16,비,여,후드집업,맨투맨,롱스커트,얇은 이너,"레인부츠, 우산"
-3,-3,흐림,여,롱패딩,기모후드,기모치마,히트텍,"목도리, 장갑, 핫팩"
23,25,비,남,자켓,맨투맨,청바지,없음,"레인부츠, 우산"
23,25,눈,남,후드집업,긴팔티,면바지,없음,"부츠, 장갑"
7,8,맑음,여,패딩,기모후드,기모바지,히트텍,없음
-3,-3,비,남,패딩,니트,기모바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
29,24,흐림,여,없음,민소매,치마,없음,"모자, 선글라스, 양산"
9,6,비,여,패딩,니트,기모레깅스,히트텍,"레인부츠, 우산"
3,2,비,여,코트,니트,기모치마,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
14,15,맑음,여,자켓,후드티,슬랙스,없음,없음
-8,-8,눈,여,코트,기모후드,기모레깅스,히트텍,"목도리, 부츠, 장갑, 핫팩"
21,21,비,남,후드집업,후드티,청바지,없음,"레인부츠, 우산"
2,3,눈,여,코트,니트,기모레깅스,히트텍,"목도리, 부츠, 장갑, 핫팩"
22,17,비,여,가디건,긴팔티,슬랙스,얇은 이너,"레인부츠, 우산"
-10,-10,비,여,롱패딩,니트,기모레깅스,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
-4,-4,맑음,여,코트,기모후드,기모레깅스,히트텍,"목도리, 장갑, 핫팩"
8,9,맑음,남,패딩,기모후드,기모청바지,히트텍,없음
0,-3,흐림,여,코트,히트텍,기모바지,히트텍,"목도리, 장갑, 핫팩"
15,18,흐림,여,자켓,후드티,슬랙스,얇은 이너,없음
20,20,흐림,여,후드집업,맨투맨,롱스커트,얇은 이너,없음
31,34,맑음,여,없음,반팔,반바지,없음,"모자, 선글라스, 양산"
-4,-6,비,남,롱패딩,히트텍,기모청바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
34,29,맑음,남,얇은 가디건,반팔,면반바지,없음,"모자, 선글라스, 양산"
29,32,눈,여,얇은 가디건,반팔,반바지,없음,"모자, 부츠, 선글라스, 양산, 장갑"
-9,-9,흐림,여,롱패딩,니트,기모바지,히트텍,"목도리, 장갑, 핫팩"
-3,-4,흐림,남,패딩,기모후드,기모청바지,히트텍,"목도리, 장갑, 핫팩"
24,22,눈,남,자켓,긴팔티,청바지,얇은 이너,"부츠, 장갑"
19,19,비,여,가디건,후드티,슬랙스,없음,"레인부츠, 우산"
27,27,눈,여,없음,민소매,반바지,없음,"모자, 부츠, 선글라스, 양산, 장갑"
10,12,비,남,자켓,후드티,슬랙스,없음,"레인부츠, 우산"
31,33,흐림,여,얇은 가디건,반팔,치마,없음,"모자, 선글라스, 양산"
-2,-2,눈,남,롱패딩,기모후드,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
-8,-11,비,여,코트,니트,기모치마,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
9,6,흐림,여,롱패딩,기모후드,기모치마,히트텍,없음
32,32,흐림,여,얇은 가디건,민소매,치마,없음,"모자, 선글라스, 양산"
19,20,흐림,남,자켓,후드티,슬랙스,얇은 이너,없음
18,21,흐림,여,후드집업,맨투맨,롱스커트,없음,없음
10,5,흐림,여,가디건,후드티,청바지,얇은 이너,없음
16,19,흐림,여,가디건,긴팔티,롱스커트,없음,없음
32,27,비,남,없음,반팔,면반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
14,15,눈,남,자켓,후드티,청바지,없음,"부츠, 장갑"
25,27,흐림,남,없음,민소매,반바지,없음,"모자, 선글라스, 양산"
28,29,흐림,남,없음,민소매,반바지,없음,"모자, 선글라스, 양산"
-3,0,흐림,여,롱패딩,기모후드,기모바지,히트텍,"목도리, 장갑, 핫팩"
-4,-6,흐림,남,롱패딩,히트텍,기모청바지,히트텍,"목도리, 장갑, 핫팩"
11,7,비,남,후드집업,후드티,슬랙스,없음,"레인부츠, 우산"
7,3,맑음,여,롱패딩,니트,기모레깅스,히트텍,없음
19,20,눈,여,후드집업,후드티,슬랙스,얇은 이너,"부츠, 장갑"
11,6,눈,남,가디건,긴팔티,청바지,없음,"부츠, 장갑"
3,2,맑음,여,코트,기모후드,기모바지,히트텍,"목도리, 장갑, 핫팩"
-3,0,흐림,남,롱패딩,히트텍,기모청바지,히트텍,"목도리, 장갑, 핫팩"
7,8,흐림,여,롱패딩,니트,기모치마,히트텍,없음
-7,-5,비,남,롱패딩,니트,기모청바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
19,17,비,남,가디건,맨투맨,슬랙스,얇은 이너,"레인부츠, 우산"
23,24,흐림,여,자켓,후드티,슬랙스,얇은 이너,없음
-2,-4,눈,남,패딩,히트텍,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
30,33,맑음,여,얇은 가디건,반팔,치마,없음,"모자, 선글라스, 양산"
21,18,흐림,남,후드집업,후드티,면바지,없음,없음
30,26,눈,남,없음,반팔,반바지,없음,"모자, 부츠, 선글라스, 양산, 장갑"
-1,2,눈,여,코트,기모후드,기모치마,히트텍,"목도리, 부츠, 장갑, 핫팩"
10,7,흐림,남,가디건,맨투맨,슬랙스,얇은 이너,없음
-9,-6,맑음,여,롱패딩,기모후드,기모바지,히트텍,"목도리, 장갑, 핫팩"
14,12,눈,남,가디건,긴팔티,면바지,얇은 이너,"부츠, 장갑"
-7,-11,맑음,남,코트,기모후드,기모청바지,히트텍,"목도리, 장갑, 핫팩"
31,32,눈,남,얇은 가디건,반팔,면반바지,없음,"모자, 부츠, 선글라스, 양산, 장갑"
18,18,눈,여,자켓,후드티,슬랙스,없음,"부츠, 장갑"
25,22,맑음,남,없음,민소매,반바지,없음,"모자, 선글라스, 양산"
21,23,비,여,자켓,맨투맨,슬랙스,얇은 이너,"레인부츠, 우산"
0,0,흐림,남,롱패딩,니트,기모청바지,히트텍,"목도리, 장갑, 핫팩"
35,38,눈,남,얇은 가디건,반팔,반바지,없음,"모자, 부츠, 선글라스, 양산, 장갑"
15,14,맑음,여,가디건,맨투맨,슬랙스,얇은 이너,없음
35,38,맑음,남,없음,민소매,반바지,없음,"모자, 선글라스, 양산"
19,22,맑음,여,후드집업,후드티,롱스커트,얇은 이너,없음
-6,-11,맑음,남,코트,니트,기모바지,히트텍,"목도리, 장갑, 핫팩"
32,29,흐림,남,얇은 가디건,반팔,면반바지,없음,"모자, 선글라스, 양산"
-6,-8,눈,여,패딩,기모후드,기모레깅스,히트텍,"목도리, 부츠, 장갑, 핫팩"
10,8,흐림,남,가디건,맨투맨,청바지,없음,없음
25,27,흐림,남,없음,민소매,반바지,없음,"모자, 선글라스, 양산"
17,18,흐림,남,가디건,긴팔티,청바지,얇은 이너,없음
9,12,눈,남,롱패딩,기모후드,기모바지,히트텍,"부츠, 장갑"
23,25,맑음,여,후드집업,후드티,슬랙스,없음,없음
28,23,흐림,여,얇은 가디건,반팔,반바지,없음,"모자, 선글라스, 양산"
29,27,흐림,남,없음,민소매,반바지,없음,"모자, 선글라스, 양산"
9,8,맑음,남,롱패딩,히트텍,기모바지,히트텍,없음
26,25,비,남,얇은 가디건,반팔,반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
8,3,맑음,남,코트,니트,기모바지,히트텍,없음
-7,-11,맑음,여,롱패딩,니트,기모치마,히트텍,"목도리, 장갑, 핫팩"
23,18,맑음,여,가디건,후드티,슬랙스,얇은 이너,없음
31,28,흐림,여,얇은 가디건,반팔,반바지,없음,"모자, 선글라스, 양산"
13,13,눈,남,후드집업,후드티,슬랙스,얇은 이너,"부츠, 장갑"
20,22,눈,남,가디건,후드티,면바지,없음,"부츠, 장갑"
30,32,맑음,남,없음,민소매,반바지,없음,"모자, 선글라스, 양산"
0,-2,비,남,롱패딩,니트,기모바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
17,17,맑음,남,가디건,맨투맨,청바지,얇은 이너,없음
27,23,눈,여,없음,반팔,반바지,없음,"모자, 부츠, 선글라스, 양산, 장갑"
35,32,비,남,얇은 가디건,반팔,반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
28,24,맑음,남,없음,민소매,면반바지,없음,"모자, 선글라스, 양산"
31,28,맑음,여,얇은 가디건,반팔,치마,없음,"모자, 선글라스, 양산"
5,4,맑음,남,코트,히트텍,기모바지,히트텍,"목도리, 장갑, 핫팩"
-2,-3,비,남,코트,히트텍,기모바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
31,32,맑음,여,없음,민소매,반바지,없음,"모자, 선글라스, 양산"
-4,-7,비,남,패딩,니트,기모바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
17,17,눈,남,가디건,긴팔티,청바지,없음,"부츠, 장갑"
23,23,눈,남,가디건,맨투맨,청바지,없음,"부츠, 장갑"
11,9,눈,남,가디건,긴팔티,청바지,얇은 이너,"부츠, 장갑"
24,21,맑음,여,자켓,맨투맨,롱스커트,없음,없음
-4,-4,흐림,남,롱패딩,기모후드,기모바지,히트텍,"목도리, 장갑, 핫팩"
10,12,눈,남,자켓,맨투맨,면바지,없음,"부츠, 장갑"
6,6,흐림,여,롱패딩,히트텍,기모바지,히트텍,없음
0,2,흐림,여,코트,히트텍,기모치마,히트텍,"목도리, 장갑, 핫팩"
-6,-4,흐림,남,패딩,기모후드,기모바지,히트텍,"목도리, 장갑, 핫팩"
29,24,흐림,남,없음,민소매,면반바지,없음,"모자, 선글라스, 양산"
15,18,흐림,여,자켓,맨투맨,청바지,없음,없음
-2,-2,흐림,여,패딩,니트,기모치마,히트텍,"목도리, 장갑, 핫팩"
34,34,흐림,남,얇은 가디건,민소매,면반바지,없음,"모자, 선글라스, 양산"
1,-1,눈,여,패딩,기모후드,기모레깅스,히트텍,"목도리, 부츠, 장갑, 핫팩"
17,19,비,남,자켓,후드티,면바지,얇은 이너,"레인부츠, 우산"
2,4,비,남,롱패딩,기모후드,기모청바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
-3,-1,눈,남,코트,기모후드,기모청바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
10,9,맑음,남,가디건,긴팔티,면바지,없음,없음
19,16,비,남,가디건,긴팔티,슬랙스,없음,"레인부츠, 우산"
0,-5,눈,여,패딩,기모후드,기모레깅스,히트텍,"목도리, 부츠, 장갑, 핫팩"
-1,-2,비,남,롱패딩,히트텍,기모바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
34,36,흐림,남,없음,민소매,면반바지,없음,"모자, 선글라스, 양산"
8,5,흐림,남,패딩,니트,기모바지,히트텍,없음
-9,-9,비,여,코트,니트,기모바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
35,38,눈,남,없음,반팔,반바지,없음,"모자, 부츠, 선글라스, 양산, 장갑"
8,9,비,여,롱패딩,기모후드,기모치마,히트텍,"레인부츠, 우산"
30,30,맑음,여,얇은 가디건,반팔,치마,없음,"모자, 선글라스, 양산"
24,25,비,여,가디건,후드티,슬랙스,없음,"레인부츠, 우산"
26,27,맑음,남,없음,반팔,반바지,없음,"모자, 선글라스, 양산"
12,8,눈,남,자켓,후드티,청바지,얇은 이너,"부츠, 장갑"
7,2,맑음,여,코트,기모후드,기모바지,히트텍,없음
29,24,맑음,여,없음,민소매,치마,없음,"모자, 선글라스, 양산"
-4,-2,맑음,여,롱패딩,기모후드,기모바지,히트텍,"목도리, 장갑, 핫팩"
27,26,비,여,얇은 가디건,반팔,반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
22,22,비,남,가디건,후드티,면바지,없음,"레인부츠, 우산"
-2,-1,맑음,남,패딩,히트텍,기모청바지,히트텍,"목도리, 장갑, 핫팩"
0,0,흐림,남,패딩,히트텍,기모청바지,히트텍,"목도리, 장갑, 핫팩"
15,18,맑음,여,후드집업,긴팔티,슬랙스,없음,없음
3,0,비,여,패딩,히트텍,기모레깅스,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
-2,0,흐림,여,코트,히트텍,기모바지,히트텍,"목도리, 장갑, 핫팩"
33,33,비,여,얇은 가디건,반팔,반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
32,34,맑음,남,얇은 가디건,반팔,면반바지,없음,"모자, 선글라스, 양산"
0,1,흐림,남,코트,히트텍,기모바지,히트텍,"목도리, 장갑, 핫팩"
29,32,비,여,얇은 가디건,민소매,치마,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
25,26,비,남,얇은 가디건,민소매,반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
-1,-2,비,여,코트,니트,기모치마,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
-7,-8,흐림,여,코트,기모후드,기모레깅스,히트텍,"목도리, 장갑, 핫팩"
-2,-6,맑음,여,패딩,히트텍,기모바지,히트텍,"목도리, 장갑, 핫팩"
1,2,눈,여,롱패딩,니트,기모치마,히트텍,"목도리, 부츠, 장갑, 핫팩"
-6,-8,비,여,코트,기모후드,기모치마,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
20,20,비,여,가디건,긴팔티,청바지,얇은 이너,"레인부츠, 우산"
19,15,흐림,여,자켓,후드티,슬랙스,없음,없음
0,-4,흐림,여,롱패딩,니트,기모치마,히트텍,"목도리, 장갑, 핫팩"
-5,-6,맑음,남,패딩,니트,기모청바지,히트텍,"목도리, 장갑, 핫팩"
-3,0,비,여,패딩,니트,기모치마,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
-1,-3,흐림,남,코트,히트텍,기모청바지,히트텍,"목도리, 장갑, 핫팩"
-1,-4,눈,남,패딩,기모후드,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
7,10,맑음,남,코트,니트,기모청바지,히트텍,없음
22,24,맑음,남,후드집업,맨투맨,슬랙스,얇은 이너,없음
5,8,눈,여,코트,니트,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
-9,-6,눈,여,코트,기모후드,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
-6,-10,맑음,남,롱패딩,히트텍,기모청바지,히트텍,"목도리, 장갑, 핫팩"
32,34,비,여,없음,민소매,치마,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
10,11,흐림,남,가디건,후드티,면바지,얇은 이너,없음
0,0,흐림,여,코트,히트텍,기모바지,히트텍,"목도리, 장갑, 핫팩"
0,-5,눈,남,롱패딩,기모후드,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
4,6,눈,남,코트,히트텍,기모청바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
26,26,비,남,없음,반팔,반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
32,29,눈,여,없음,민소매,반바지,없음,"모자, 부츠, 선글라스, 양산, 장갑"
9,4,비,여,롱패딩,기모후드,기모바지,히트텍,"레인부츠, 우산"
-8,-7,맑음,여,패딩,히트텍,기모바지,히트텍,"목도리, 장갑, 핫팩"
30,27,흐림,여,없음,반팔,치마,없음,"모자, 선글라스, 양산"
26,26,흐림,남,없음,민소매,반바지,없음,"모자, 선글라스, 양산"
24,24,맑음,남,가디건,긴팔티,면바지,얇은 이너,없음
3,3,흐림,여,패딩,니트,기모레깅스,히트텍,"목도리, 장갑, 핫팩"
22,25,흐림,여,가디건,후드티,청바지,없음,없음
19,14,흐림,남,후드집업,맨투맨,슬랙스,없음,없음
30,33,맑음,남,얇은 가디건,반팔,반바지,없음,"모자, 선글라스, 양산"
7,4,비,남,롱패딩,니트,기모청바지,히트텍,"레인부츠, 우산"
-3,-2,흐림,남,롱패딩,히트텍,기모청바지,히트텍,"목도리, 장갑, 핫팩"
32,35,흐림,남,얇은 가디건,민소매,반바지,없음,"모자, 선글라스, 양산"
18,20,맑음,여,자켓,긴팔티,롱스커트,없음,없음
